t[s],x[m],v[m/s],DE,Em,v0
37.80000000000027,-15.699739602170162,8.636888825673594,-0.016411982709213138,49.6220154723202,10
37.90000000000027,-14.820350980000633,8.793886221695296,-0.01588983947311265,49.64835759858147,10
38.00000000000027,-13.926142006851103,8.942089731495303,-0.01531504573228926,49.67735594280601,10
38.10000000000027,-13.018006891694721,9.081351151563814,-0.014689900086912466,49.70889454061527,10
38.20000000000027,-12.096853769646644,9.211531220480762,-0.014016902494418037,49.74284726915661,10
38.300000000000274,-11.163603793828921,9.332499758177228,-0.013298744272178763,49.779078351468584,10
38.400000000000276,-10.219190214217369,9.444135796115518,-0.0125382973349249,49.81744289945304,10
38.50000000000028,-9.264557444391599,9.546327698257691,-0.0117386027099587,49.857787493282586,10
38.60000000000028,-8.300660117121438,9.638973272701607,-0.010902858376085496,49.89995079492649,10
38.70000000000028,-7.328462129734156,9.721979873872822,-0.010034406474896116,49.943764193341494,10
38.80000000000028,-6.3489356802171395,9.795264495170164,-0.009136719945543796,49.98905247874732,10
38.90000000000028,-5.363060295019906,9.858753851972335,-0.008213388636459389,50.03563454329063,10
39.000000000000284,-4.371821849527652,9.912384454922533,-0.007268104949547899,50.08332410529531,10
39.100000000000286,-3.3762115821858716,9.95610267341781,-0.006304649074272858,50.13193045420294,10
39.20000000000029,-2.377225103261905,9.989864789239668,-0.005326873870680185,50.18125921322419,10
39.30000000000029,-1.3758613992346762,10.013637040272288,-0.004338689461808246,50.23111311665178,10
39.40000000000029,-0.37312183380821273,10.027395654264634,-0.0033440475971090663,50.28129279872585,10
39.50000000000029,0.6299908534520589,10.031126872602716,-0.00234692584939875,50.331597590897836,10
39.60000000000029,1.6324735498588785,10.024826964068195,-0.001351311708546815,50.381826324303816,10
39.700000000000294,2.633323772715839,10.008502228569606,-0.00036118663550245496,50.431778134238904,10
39.800000000000296,3.631540671800084,9.982168990842448,0.0006194898595673666,50.48125326341518,10
39.9000000000003,4.626126030212529,9.945853584124446,0.001586796051358567,50.53005386079104,10
40.0000000000003,5.616085262594761,9.89959232382232,0.002536863682410338,50.577984772777604,10
40.1000000000003,6.600428409714398,9.843431471196373,0.0034658934322665414,50.62485432365785,10
40.2000000000003,7.578171128424321,9.77742718709923,0.004370170110956945,50.67047508209778,10
40.3000000000003,8.54833567600582,9.701645475814987,0.005246077516043303,50.71466461068439,10
40.400000000000304,9.509951887911313,9.616162119054929,0.006090112893813276,50.75724619549288,10
40.500000000000306,10.462058147928895,9.521062600175815,0.006898900946790776,50.7980495527656,10
40.60000000000031,11.403702349798547,9.416442018696527,0.0076692073315522405,50.83691150987681,10
40.70000000000031,12.333942849318401,9.302404995198541,0.008397951592864498,50.87367665786002,10
40.80000000000031,13.251849405988937,9.179065566705358,0.009082219482426997,50.908197972888445,10
40.90000000000031,14.156504113253483,9.046547072645469,0.00971927461294911,50.940337404223285,10
41.00000000000031,15.047002316404777,8.904982031512933,0.010306569400964036,50.96996642627864,10
41.100000000000314,15.922453517239665,8.754512008348886,0.010841755254614619,50.99696655259531,10
41.200000000000315,16.781982264557314,8.595287473176489,0.011322691965671882,51.02122980966815,10
41.30000000000032,17.624729029610407,8.427467650530916,0.011747456268228611,51.042659168732136,10
41.40000000000032,18.449851065633887,8.251220360234813,0.01211434952983842,51.06116893378035,10
41.50000000000032,19.256523250591734,8.066721849578474,0.012421904544348541,51.07668508426239,10
41.60000000000032,20.04393891229899,7.874156617072557,0.012668891399255536,51.089145571092445,10
41.70000000000032,20.811310635093946,7.673717227949567,0.012854322394126913,51.098500564783706,10
41.800000000000324,21.55787104725381,7.465604121598627,0.01297745599041438,51.10471265471641,10
41.900000000000325,22.282873588366417,7.250025411126089,0.013037799776865868,51.107756998742886,10
42.00000000000033,22.98559325589066,7.027196675242425,0.01303511243867986,51.1076214225314,10
42.10000000000033,23.665327330159013,6.797340742683518,0.012969404722521583,51.10430646825122,10
42.20000000000033,24.321396077097205,6.560687469381929,0.01284093939354777,51.09782539240449,10
42.30000000000033,24.953143427958302,6.317473508610957,0.012650230184609453,51.08820411281355,10
42.40000000000033,25.55993763539144,6.0679420743313734,0.012398039741832494,51.07548110497545,10
42.500000000000334,26.141171905189186,5.812342697977459,0.012085376574798029,51.05970724819856,10
42.600000000000335,26.69626500308174,5.550930978925567,0.011713491023511048,51.040945622136135,10
42.70000000000034,27.224661835971215,5.28396832889475,0.011283870258290753,51.01927125453077,10
42.80000000000034,27.72583400702472,5.0117217105350385,0.010798232332577708,50.99477082117855,10
42.90000000000034,28.199280344071198,4.734463370464791,0.010258519312436558,50.96754229931243,10
43.00000000000034,28.644527400773605,4.452470567024079,0.009666889510235062,50.93769457579136,10
43.10000000000034,29.06112993007524,4.166025293016343,0.009025708853552044,50.9053470116617,10
43.200000000000344,29.4486713294468,3.8754139937155907,0.0083375414238337,50.87062896483241,10
43.300000000000345,29.806764057488913,3.5809272804211227,0.007605139202631371,50.833679272772756,10
43.40000000000035,30.135050021473536,3.2828596398462335,0.006831431066427638,50.79464569730128,10
43.50000000000035,30.433200935436684,2.9815091396314983,0.006019511074059297,50.753684333686294,10
43.60000000000035,30.7009186484644,2.6771771302771317,0.005172626093575731,50.7109589864209,10
43.70000000000035,30.937935442843646,2.3701679437924876,0.0042941628180140495,50.66664051416881,10
43.80000000000035,31.14401430178005,2.060788589364051,0.0033876342220130052,50.62090614650056,10
43.900000000000354,31.318949146414674,1.7493484463462505,0.0024566655134279284,50.57393877515244,10
44.000000000000355,31.462565041902884,1.4361589548821039,0.0015049796361248922,50.525926222642504,10
44.10000000000036,31.574718372349192,1.121533304463075,0.0005363823819268004,50.47706049116821,10
44.20000000000036,31.65529698442315,0.8057861207395831,-0.0004452528287465325,50.42753699478974,10
44.30000000000036,31.704220299512684,0.4892331508953516,-0.001436000436687768,50.377553777969105,10
44.40000000000036,31.721439394302706,0.1721909479002247,-0.002431898442212697,50.32731072359037,10
44.50000000000036,31.706937049698425,-0.14502344604280237,-0.0034289642491973616,50.277008753627996,10
44.600000000000364,31.660727768044445,-0.4620928165397866,-0.004423210591479407,50.22684902565987,10
44.700000000000365,31.58285775862242,-0.7787000942202311,-0.005410661477936209,50.17703212843812,10
44.80000000000037,31.473404891441774,-1.0945286718064553,-0.006387368092472767,50.12775727973475,10
44.90000000000037,31.332478619369688,-1.409262720720873,-0.0073494245853374055,50.07922152966973,10
45.00000000000037,31.16021986867823,-1.72258750691457,-0.008292983692615552,50.03161897270755,10
45.10000000000037,30.956800898118093,-2.034189705601352,-0.009214272121436821,49.985139971473515,10
45.20000000000037,30.72242512665984,-2.343757714582533,-0.01010960563937448,49.93997039549356,10
45.300000000000374,30.457326930074927,-2.650981965849131,-0.010975403807690196,49.89629087790203,10
45.400000000000375,30.16177140655994,-2.9555552351498804,-0.011808204299508879,49.85427609308978,10
45.50000000000038,29.83605411163839,-3.2571729492154797,-0.012604676745664276,49.81409405818124,10
45.60000000000038,29.480500762605203,-3.5555334903318636,-0.013361636052843573,49.775905461134045,10
45.70000000000038,29.09546691280941,-3.8503384979579156,-0.014076055140777602,49.73986301814777,10
45.80000000000038,28.68133759610081,-4.14129316708601,-0.014745077047533632,49.70611086295193,10
45.90000000000038,28.23852694179611,-4.428106543047019,-0.015366026354506521,49.67478397041515,10
46.000000000000384,27.76747776054961,-4.71049181246498,-0.015936419885418,49.646007616780665,10
46.100000000000385,27.268661101542563,-4.988166590070476,-0.01645397663653759,49.61989687868668,10
46.20000000000039,26.742575781433974,-5.260853201085902,-0.01691662689841758,49.596556172974836,10
46.30000000000039,26.18974788554395,-5.528278958900241,-0.017322520532660854,49.57607883912726,10
46.40000000000039,25.610730241768383,-5.79017643775568,-0.017670034370624237,49.55854676600201,10
46.50000000000039,25.006101867751045,-6.046283740173364,-0.017957778704469473,49.54403006435952,10
46.60000000000039,24.37646739186596,-6.296344758850875,-0.018184602844605418,49.53258678648966,10
46.700000000000394,23.722456448589003,-6.540109432769534,-0.018349599721295906,49.524262694060624,10
46.800000000000395,23.04472304886346,-6.7773339972554245,-0.018452109512031096,49.519091075118034,10
46.9000000000004,22.343944926089055,-7.007781227744059,-0.01849172228015744,49.51709261096606,10
47.0000000000004,21.62082285838856,-7.231220677004949,-0.01846827961421569,49.51827529346282,10
47.1000000000004,20.87607996782968,-7.447428905588835,-0.01838187526142642,49.52263439306104,10
47.2000000000004,20.110460997302965,-7.656189705267132,-0.01823285475279686,49.5301524777214,10
47.3000000000004,19.32473156577895,-7.8572943152401615,-0.018021814021341006,49.54079948262335,10
47.400000000000404,18.519677402689155,-8.050541630897952,-0.017749597018943686,49.554532830394294,10
